1	1	32.33125536
1	2	-11.24005557
1	3	-2.533475361
1	4	-10.46742165
1	5	-6.886329999
1	6	-2.926803239
1	7	4.953719756
2	1	-11.24005557
2	2	2.98E+01
2	3	-9.446624269
2	4	5.85E+00
2	5	-0.43971091
2	6	10.64784312
2	7	8.011047588
3	1	-2.533475361
3	2	-9.446624269
3	3	81.44868506
3	4	-5.71756191
3	5	-10.44554042
3	6	7.673993874
3	7	11.84824913
4	1	-10.46742165
4	2	5.85E+00
4	3	-5.71756191
4	4	2.78E+01
4	5	-4.18E-02
4	6	-4.36E-02
4	7	-17.07594216
4	8	-6.182059496
4	9	3.589133299
4	10	1.944959052
4	11	2.99E+00
5	1	-6.886329999
5	2	-4.40E-01
5	3	-10.44554042
5	4	-4.18E-02
5	5	12.61768841
5	6	-10.68380882
5	7	1.55E-02
5	8	3.589344024
5	9	-0.34451619
5	10	-5.521118397
5	11	3.815691516
6	1	-2.926803239
6	2	10.64784312
6	3	7.673993874
6	4	-4.36E-02
6	5	-10.68380882
6	6	25.57857595
6	7	-4.13E-02
6	8	1.944075438
6	9	-5.52E+00
6	10	7.56E+00
6	11	-10.27293018
7	1	4.953719756
7	2	8.011047588
7	3	11.84824913
7	4	-17.07594216
7	5	1.55E-02
7	6	-4.13E-02
7	7	44.07150556
7	8	2.989972805
7	9	3.815077626
7	10	-10.27375291
7	11	8.76E+00
8	4	-6.182059496
8	5	3.589344024
8	6	1.94E+00
8	7	2.989972805
8	8	27.87144742
8	9	-5.88E-04
8	10	-1.36E-04
8	11	-1.71E+01
8	12	-6.18E+00
8	13	-3.59E+00
8	14	-1.944130763
8	15	2.989845226
9	4	3.589133299
9	5	-0.34451619
9	6	-5.520543403
9	7	3.815077626
9	8	-5.88E-04
9	9	12.6978914
9	10	-10.6786151
9	11	2.21E-04
9	12	-3.589197567
9	13	-3.45E-01
9	14	-5.52E+00
9	15	-3.82E+00
10	4	1.944959052
10	5	-5.521118397
10	6	7.557513907
10	7	-1.03E+01
10	8	-1.36E-04
10	9	-10.6786151
10	10	25.64197109
10	11	2.88E-04
10	12	-1.94E+00
10	13	-5.520919197
10	14	7.557718365
10	15	1.03E+01
11	4	2.988728368
11	5	3.82E+00
11	6	-10.27293018
11	7	8.76E+00
11	8	-17.08097802
11	9	2.21E-04
11	10	2.88E-04
11	11	44.1236745
11	12	2.99E+00
11	13	-3.82E+00
11	14	10.27326429
11	15	8.764272427
12	8	-6.182010202
12	9	-3.59E+00
12	10	-1.944570448
12	11	2.99E+00
12	12	27.85340192
12	13	5.60E-03
12	14	5.18E-03
12	15	-17.07687572
12	16	-6.184049612
12	17	-3.5892754
12	18	1.95E+00
12	19	2.98527412
13	8	-3.59E+00
13	9	-3.45E-01
13	10	-5.520919197
13	11	-3.81544965
13	12	5.60E-03
13	13	12.67486708
13	14	-10.67846543
13	15	-2.05E-03
13	16	3.59E+00
13	17	0.344183785
13	18	-5.521820921
13	19	3.81684334
14	8	-1.94E+00
14	9	-5.520633418
14	10	7.557718365
14	11	10.27326429
14	12	5.18E-03
14	13	-1.07E+01
14	14	25.63427846
14	15	4.20E-03
14	16	1.95E+00
14	17	5.522197759
14	18	7.55E+00
14	19	-1.03E+01
15	8	2.99E+00
15	9	-3.82E+00
15	10	10.27367396
15	11	8.76E+00
15	12	-1.71E+01
15	13	-2.05E-03
15	14	4.20E-03
15	15	4.41E+01
15	16	2.98E+00
15	17	-3.82E+00
15	18	-1.03E+01
15	19	8.762732259
16	12	-6.18E+00
16	13	3.589136913
16	14	1.95E+00
16	15	2.984458027
16	16	27.82419475
16	17	5.66E-03
16	18	-5.30E-03
16	19	-1.71E+01
16	20	-6.186148179
16	21	-3.589222331
16	22	-1.953877656
16	23	2.980421298
17	12	-3.59E+00
17	13	0.344183785
17	14	5.52E+00
17	15	-3.817245059
17	16	5.66E-03
17	17	12.64074718
17	18	1.07E+01
17	19	-2.07E-03
17	20	3.589096721
17	21	0.343818505
17	22	5.523110584
17	23	3.81866558
18	12	1.95E+00
18	13	-5.521820921
18	14	7.551187165
18	15	-10.26883869
18	16	-5.30E-03
18	17	1.07E+01
18	18	2.56E+01
18	19	-4.35E-03
18	20	-1.95E+00
18	21	-5.523452399
18	22	7.544460214
18	23	1.03E+01
19	12	2.99E+00
19	13	3.81684334
19	14	-10.26937872
19	15	8.762732259
19	16	-17.0717331
19	17	-2.07E-03
19	18	-4.35E-03
19	19	4.41E+01
19	20	2.97968106
19	21	-3.82E+00
19	22	10.26437388
19	23	8.76E+00
20	16	-6.19E+00
20	17	3.589096721
20	18	-1.954403441
20	19	2.97968106
20	20	27.79708678
20	21	4.91E-03
20	22	4.60E-03
20	23	-17.06709655
20	24	-6.19E+00
20	25	3.589171919
20	26	-1.958239539
20	27	2.98E+00
21	16	-3.589222331
21	17	3.44E-01
21	18	-5.523452399
21	19	-3.82E+00
21	20	4.91E-03
21	21	1.26E+01
21	22	-10.67927609
21	23	-1.79E-03
21	24	3.59E+00
21	25	-3.44E-01
21	26	5.524243609
21	27	3.82E+00
22	16	-1.953877656
22	17	5.52E+00
22	18	7.544460214
22	19	1.03E+01
22	20	4.60E-03
22	21	-1.07E+01
22	22	25.60495302
22	23	3.78E-03
22	24	1.96E+00
22	25	-5.52E+00
22	26	-7.538609356
22	27	-1.03E+01
23	16	2.98E+00
23	17	3.82E+00
23	18	10.26486371
23	19	8.76E+00
23	20	-1.71E+01
23	21	-1.79E-03
23	22	3.78E-03
23	23	4.41E+01
23	24	2.98E+00
23	25	3.82E+00
23	26	10.26050646
23	27	8.759778349
24	20	-6.187973105
24	21	3.58906556
24	22	1.958684748
24	23	2.975549074
24	24	27.77400659
24	25	-4.12E-03
24	26	3.86E-03
24	27	-1.71E+01
24	28	6.189504977
24	29	3.59E+00
24	30	-1.96E+00
24	31	-2.97E+00
25	20	3.589171919
25	21	-0.343500573
25	22	-5.524533042
25	23	3.820571475
25	24	-4.12E-03
25	25	1.26E+01
25	26	10.67964688
25	27	1.51E-03
25	28	3.59E+00
25	29	0.343233634
25	30	-5.525196625
25	31	3.821605916
26	20	-1.96E+00
26	21	5.524243609
26	22	-7.54E+00
26	23	10.26050646
26	24	3.86E-03
26	25	1.07E+01
26	26	2.56E+01
26	27	3.18E-03
26	28	-1.96E+00
26	29	-5.525438459
26	30	-7.53E+00
26	31	1.03E+01
27	20	2.976175873
27	21	3.82E+00
27	22	-1.03E+01
27	23	8.759778349
27	24	-1.71E+01
27	25	1.51E-03
27	26	3.18E-03
27	27	4.41E+01
27	28	-2.972084191
27	29	3.82E+00
27	30	1.03E+01
27	31	-8.76E+00
28	24	6.189504977
28	25	3.589040017
28	26	-1.96E+00
28	27	-2.972084191
28	28	27.75469388
28	29	3.44E-03
28	30	-3.23E-03
28	31	-1.71E+01
28	32	-6.19E+00
28	33	-3.589092997
28	34	-1.964967047
28	35	2.97E+00
29	24	3.59E+00
29	25	0.343233634
29	26	-5.53E+00
29	27	3.82E+00
29	28	3.44E-03
29	29	1.26E+01
29	30	10.67995979
29	31	-1.26E-03
29	32	3.59E+00
29	33	0.343010468
29	34	5.53E+00
29	35	3.822728383
30	24	-1.96E+00
30	25	-5.525196625
30	26	-7.533697824
30	27	10.25726257
30	28	-3.23E-03
30	29	1.07E+01
30	30	25.58258859
30	31	-2.66E-03
30	32	-1.965278648
30	33	-5.526195654
30	34	7.53E+00
30	35	1.03E+01
31	24	-2.97E+00
31	25	3.821605916
31	26	1.03E+01
31	27	-8.758625539
31	28	-17.05990076
31	29	-1.26E-03
31	30	-2.66E-03
31	31	4.41E+01
31	32	2.969186997
31	33	-3.82294434
31	34	10.25455037
31	35	8.757661857
32	28	-6.190785579
32	29	3.59E+00
32	30	-1.965278648
32	31	2.97E+00
32	32	27.73851229
32	33	2.89E-03
32	34	2.71E-03
32	35	-17.05715773
32	36	-6.19E+00
32	37	3.59E+00
32	38	1.967540703
32	39	2.967120419
33	28	-3.589092997
33	29	0.343010468
33	30	-5.53E+00
33	31	-3.82294434
33	32	2.89E-03
33	33	1.25E+01
33	34	-10.68022239
33	35	-1.06E-03
33	36	3.589000255
33	37	-3.43E-01
33	38	-5.526661859
33	39	3.82E+00
34	28	-1.96E+00
34	29	5.52599308
34	30	7.53E+00
34	31	10.25455037
34	32	2.71E-03
34	33	-1.07E+01
34	34	25.57404563
34	35	2.23E-03
34	36	1.967803723
34	37	-5.53E+00
34	38	7.526140468
34	39	-1.03E+01
35	28	2.969625693
35	29	3.822728383
35	30	1.03E+01
35	31	8.76E+00
35	32	-1.71E+01
35	33	-1.06E-03
35	34	2.23E-03
35	35	44.06903927
35	36	2.97E+00
35	37	3.82E+00
35	38	-1.03E+01
35	39	8.76E+00
36	32	-6.191862034
36	33	3.59E+00
36	34	1.967803723
36	35	2.97E+00
36	36	27.72485551
36	37	-2.45E-03
36	38	-2.30E-03
36	39	-17.05484234
36	40	6.19E+00
36	41	-3.589038002
36	42	1.97E+00
36	43	-2.964998012
37	32	3.59E+00
37	33	-3.43E-01
37	34	-5.52683285
37	35	3.82E+00
37	36	-2.45E-03
37	37	1.25E+01
37	38	-10.68044384
37	39	8.97E-04
37	40	3.59E+00
37	41	-3.43E-01
37	42	5.53E+00
37	43	3.824469669
38	32	1.967540703
38	33	-5.526661859
38	34	7.526140468
38	35	-10.25226952
38	36	-2.30E-03
38	37	-1.07E+01
38	38	2.56E+01
38	39	-1.89E-03
38	40	1.97E+00
38	41	-5.53E+00
38	42	-7.52E+00
38	43	-1.03E+01
39	32	2.97E+00
39	33	3.82E+00
39	34	-10.25251455
39	35	8.756851799
39	36	-1.71E+01
39	37	8.97E-04
39	38	-1.89E-03
39	39	4.41E+01
39	40	-2.96E+00
39	41	-3.82E+00
39	42	-1.03E+01
39	43	-8.76E+00
40	36	6.19E+00
40	37	3.59E+00
40	38	1.97E+00
40	39	-2.96E+00
40	40	2.77E+01
40	41	-2.10E-03
40	42	1.97E-03
40	43	-17.05286996
40	44	6.19E+00
40	45	3.589016766
40	46	-1.97E+00
40	47	-2.963183292
41	36	-3.59E+00
41	37	-0.34266384
41	38	-5.53E+00
41	39	-3.824624945
41	40	-2.10E-03
41	41	1.25E+01
41	42	1.07E+01
41	43	7.67E-04
41	44	3.59E+00
41	45	3.43E-01
41	46	-5.53E+00
41	47	3.825152259
42	36	1.97E+00
42	37	5.527228128
42	38	-7.52E+00
42	39	-10.25033477
42	40	1.97E-03
42	41	10.68063216
42	42	2.56E+01
42	43	1.62E-03
42	44	-1.971779268
42	45	-5.53E+00
42	46	-7.520710585
42	47	1.02E+01
43	36	-2.964998012
43	37	3.824469669
43	38	-1.03E+01
43	39	-8.756165021
43	40	-1.71E+01
43	41	7.67E-04
43	42	1.62E-03
43	43	44.05829511
43	44	-2.96E+00
43	45	3.82528575
43	46	10.24867838
43	47	-8.755577355
44	40	6.19E+00
44	41	3.59E+00
44	42	-1.97E+00
44	43	-2.962912116
44	44	2.77E+01
44	45	1.81E-03
44	46	-1.70E-03
44	47	-17.05117423
44	48	6.19E+00
44	49	-3.59E+00
44	50	-1.97E+00
44	51	-2.96E+00
45	40	3.589016766
45	41	0.34252776
45	42	-5.52783726
45	43	3.82528575
45	44	1.81E-03
45	45	1.25E+01
45	46	10.68079374
45	47	-6.62E-04
45	48	-3.59E+00
45	49	0.342410267
45	50	5.528129346
45	51	-3.83E+00
46	40	-1.97E+00
46	41	-5.53E+00
46	42	-7.520710585
46	43	1.02E+01
46	44	-1.70E-03
46	45	10.68079374
46	46	2.56E+01
46	47	-1.40E-03
46	48	1.973363296
46	49	-5.528237945
46	50	7.518548763
46	51	-1.02E+01
47	40	-2.963183292
47	41	3.825152259
47	42	10.24885782
47	43	-8.76E+00
47	44	-1.71E+01
47	45	-6.62E-04
47	46	-1.40E-03
47	47	44.05404929
47	48	-2.96E+00
47	49	-3.83E+00
47	50	1.02E+01
47	51	-8.755069941
48	44	6.194229823
48	45	-3.588958713
48	46	1.97E+00
48	47	-2.961382354
48	48	27.69456362
48	49	-1.58E-03
48	50	-1.48E-03
48	51	-1.70E+01
48	52	6.19E+00
48	53	-3.59E+00
48	54	1.97E+00
48	55	-2.96E+00
49	44	-3.59E+00
49	45	3.42E-01
49	46	-5.53E+00
49	47	-3.83E+00
49	48	-1.58E-03
49	49	12.4910344
49	50	-10.68093362
49	51	5.77E-04
49	52	3.588948081
49	53	-3.42E-01
49	54	5.528492306
49	55	3.83E+00
50	44	-1.973196248
50	45	5.528129346
50	46	7.518548763
50	47	1.02E+01
50	48	-1.48E-03
50	49	-10.68093362
50	50	2.56E+01
50	51	-1.22E-03
50	52	1.97E+00
50	53	-5.53E+00
50	54	-7.52E+00
50	55	-1.02E+01
51	44	-2.96E+00
51	45	-3.83E+00
51	46	-1.02E+01
51	47	-8.755069941
51	48	-1.70E+01
51	49	5.77E-04
51	50	-1.22E-03
51	51	4.41E+01
51	52	-2.960049404
51	53	-3.83E+00
51	54	-10.2460009
51	55	-8.75E+00
52	48	6.194816945
52	49	3.588948081
52	50	1.97E+00
52	51	-2.960049404
52	52	2.77E+01
52	53	-1.38E-03
52	54	1.30E-03
52	55	-17.04841755
52	56	-6.195332195
52	57	-3.59E+00
52	58	-1.975826112
52	59	2.95906005
53	48	-3.588982974
53	49	-0.34230796
53	50	-5.53E+00
53	51	-3.826354565
53	52	-1.38E-03
53	53	12.48228844
53	54	1.07E+01
53	55	5.06E-04
53	56	-3.59E+00
53	57	-0.342218178
53	58	-5.53E+00
53	59	-3.83E+00
54	48	1.97E+00
54	49	5.53E+00
54	50	-7.516666327
54	51	-10.2460009
54	52	1.30E-03
54	53	10.68105572
54	54	2.55E+01
54	55	1.07E-03
54	56	1.98E+00
54	57	5.52889414
54	58	-7.52E+00
54	59	-10.2450263
55	48	-2.96E+00
55	49	3.83E+00
55	50	-10.24613696
55	51	-8.75E+00
55	52	-17.04841755
55	53	5.06E-04
55	54	1.07E-03
55	55	44.04715197
55	56	2.958878913
55	57	-3.826791708
55	58	10.24490644
55	59	8.754240333
56	52	-6.20E+00
56	53	-3.58893863
56	54	1.98E+00
56	55	2.96E+00
56	56	27.6803166
56	57	1.22E-03
56	58	1.15E-03
56	59	-1.70E+01
56	60	6.855472242
56	61	-15.10727104
56	62	-3.60E+01
57	52	-3.588969366
57	53	-0.342218178
57	54	5.53E+00
57	55	-3.826791708
57	56	1.22E-03
57	57	1.25E+01
57	58	-1.07E+01
57	59	-4.48E-04
57	60	-7.09E-01
57	61	-8.06E-01
57	62	13.30882542
58	52	-1.975826112
58	53	-5.53E+00
58	54	-7.52E+00
58	55	1.02E+01
58	56	1.15E-03
58	57	-1.07E+01
58	58	2.55E+01
58	59	9.44E-04
58	60	-9.130889514
58	61	2.08E+01
58	62	23.16098536
59	52	2.96E+00
59	53	-3.83E+00
59	54	-1.02E+01
59	55	8.75E+00
59	56	-1.70E+01
59	57	-4.48E-04
59	58	9.44E-04
59	59	44.04431944
59	60	5.06E+00
59	61	-1.01E+01
59	62	4.94E+00
60	56	6.855472242
60	57	-7.09E-01
60	58	-9.13E+00
60	59	5.06E+00
60	60	23.89992765
60	61	-5.82E+01
60	62	-9.83E+01
61	56	-1.51E+01
61	57	-8.06E-01
61	58	2.08E+01
61	59	-1.01E+01
61	60	-5.82E+01
61	61	286.7372977
61	62	5.32E+02
62	56	-36.0079211
62	57	1.33E+01
62	58	23.16098536
62	59	4.94E+00
62	60	-9.83E+01
62	61	5.32E+02
62	62	1.06E+03
